dataset_source,hdf5_filename,sim,volume,is_nan,half_half_1_train,half_half_1_valid,half_half_2_train,half_half_2_valid,fold1_train,fold1_valid,fold2_train,fold2_valid,fold3_train,fold3_valid,fold4_train,fold4_valid
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_111_reg.hdf5,111,vishuman_abdwall_set_04,False,True,False,False,True,True,False,True,False,False,True,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_112_reg.hdf5,112,vishuman_abdwall_set_07,False,True,False,False,True,True,False,True,False,True,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_113_reg.hdf5,113,vishuman_abdwall_set_07,False,True,False,False,True,True,False,True,False,True,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_114_reg.hdf5,114,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_115_reg.hdf5,115,vishuman_abdwall_set_10,False,False,True,True,False,True,False,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_117_reg.hdf5,117,vishuman_abdwall_set_11,False,False,True,True,False,False,False,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_118_reg.hdf5,118,vishuman_abdwall_set_04,False,True,False,False,True,True,False,True,False,False,True,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_119_reg.hdf5,119,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_120_reg.hdf5,120,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_121_reg.hdf5,121,vishuman_abdwall_set_07,False,True,False,False,True,True,False,True,False,True,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_122_reg.hdf5,122,vishuman_abdwall_set_13,False,False,True,True,False,False,True,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_123_reg.hdf5,123,vishuman_abdwall_set_04,False,True,False,False,True,True,False,True,False,False,True,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_124_reg.hdf5,124,vishuman_abdwall_set_10,False,False,True,True,False,True,False,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_126_reg.hdf5,126,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_127_reg.hdf5,127,vishuman_abdwall_set_04,False,True,False,False,True,True,False,True,False,False,True,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_128_reg.hdf5,128,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_129_reg.hdf5,129,vishuman_abdwall_cropped_6left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_130_reg.hdf5,130,vishuman_abdwall_cropped_6left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_131_reg.hdf5,131,vishuman_abdwall_set_07,False,True,False,False,True,True,False,True,False,True,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_133_reg.hdf5,133,vishuman_abdwall_set_12,False,False,True,True,False,False,True,False,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_134_reg.hdf5,134,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_135_reg.hdf5,135,vishuman_abdwall_set_04,False,True,False,False,True,True,False,True,False,False,True,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_136_reg.hdf5,136,vishuman_abdwall_set_04,False,True,False,False,True,True,False,True,False,False,True,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_137_reg.hdf5,137,vishuman_abdwall_set_07,False,True,False,False,True,True,False,True,False,True,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_138_reg.hdf5,138,vishuman_abdwall_set_13,False,False,True,True,False,False,True,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_139_reg.hdf5,139,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_140_reg.hdf5,140,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_144_reg.hdf5,144,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_145_reg.hdf5,145,vishuman_abdwall_set_05,False,True,False,False,True,True,False,True,False,False,True,False,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_146_reg.hdf5,146,vishuman_abdwall_set_13,False,False,True,True,False,False,True,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_149_reg.hdf5,149,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_150_reg.hdf5,150,vishuman_abdwall_set_12,False,False,True,True,False,False,True,False,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_151_reg.hdf5,151,vishuman_abdwall_set_06,False,True,False,False,True,True,False,True,False,False,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_152_reg.hdf5,152,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_153_reg.hdf5,153,vishuman_abdwall_set_11,False,False,True,True,False,False,False,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_154_reg.hdf5,154,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_155_reg.hdf5,155,vishuman_abdwall_set_04,False,True,False,False,True,True,False,True,False,False,True,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_156_reg.hdf5,156,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_158_reg.hdf5,158,vishuman_abdwall_set_06,False,True,False,False,True,True,False,True,False,False,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_159_reg.hdf5,159,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_160_reg.hdf5,160,vishuman_abdwall_set_04,False,True,False,False,True,True,False,True,False,False,True,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_161_reg.hdf5,161,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_162_reg.hdf5,162,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_164_reg.hdf5,164,vishuman_abdwall_set_05,False,True,False,False,True,True,False,True,False,False,True,False,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_165_reg.hdf5,165,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_167_reg.hdf5,167,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_168_reg.hdf5,168,vishuman_abdwall_set_05,False,True,False,False,True,True,False,True,False,False,True,False,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_169_reg.hdf5,169,vishuman_abdwall_set_05,False,True,False,False,True,True,False,True,False,False,True,False,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_170_reg.hdf5,170,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_172_reg.hdf5,172,vishuman_abdwall_cropped_6left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_173_reg.hdf5,173,vishuman_abdwall_set_13,False,False,True,True,False,False,True,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_174_reg.hdf5,174,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_175_reg.hdf5,175,vishuman_abdwall_set_10,False,False,True,True,False,True,False,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_176_reg.hdf5,176,vishuman_abdwall_set_04,False,True,False,False,True,True,False,True,False,False,True,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_177_reg.hdf5,177,vishuman_abdwall_set_11,False,False,True,True,False,False,False,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_178_reg.hdf5,178,vishuman_abdwall_set_05,False,True,False,False,True,True,False,True,False,False,True,False,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_179_reg.hdf5,179,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_180_reg.hdf5,180,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_181_reg.hdf5,181,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_182_reg.hdf5,182,vishuman_abdwall_cropped_6left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_184_reg.hdf5,184,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_185_reg.hdf5,185,vishuman_abdwall_set_12,False,False,True,True,False,False,True,False,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_186_reg.hdf5,186,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_187_reg.hdf5,187,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_188_reg.hdf5,188,vishuman_abdwall_set_10,False,False,True,True,False,True,False,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_189_reg.hdf5,189,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_190_reg.hdf5,190,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_191_reg.hdf5,191,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_192_reg.hdf5,192,vishuman_abdwall_set_10,False,False,True,True,False,True,False,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_193_reg.hdf5,193,vishuman_abdwall_set_05,False,True,False,False,True,True,False,True,False,False,True,False,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_194_reg.hdf5,194,vishuman_abdwall_cropped_6left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_195_reg.hdf5,195,vishuman_abdwall_set_06,False,True,False,False,True,True,False,True,False,False,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_196_reg.hdf5,196,vishuman_abdwall_set_12,False,False,True,True,False,False,True,False,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_197_reg.hdf5,197,vishuman_abdwall_set_12,False,False,True,True,False,False,True,False,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_198_reg.hdf5,198,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_199_reg.hdf5,199,vishuman_abdwall_set_12,False,False,True,True,False,False,True,False,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_200_reg.hdf5,200,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_201_reg.hdf5,201,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_202_reg.hdf5,202,vishuman_abdwall_set_04,False,True,False,False,True,True,False,True,False,False,True,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_203_reg.hdf5,203,vishuman_abdwall_set_13,False,False,True,True,False,False,True,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_204_reg.hdf5,204,vishuman_abdwall_set_06,False,True,False,False,True,True,False,True,False,False,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_205_reg.hdf5,205,vishuman_abdwall_set_07,False,True,False,False,True,True,False,True,False,True,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_206_reg.hdf5,206,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_207_reg.hdf5,207,vishuman_abdwall_set_04,False,True,False,False,True,True,False,True,False,False,True,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_208_reg.hdf5,208,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_209_reg.hdf5,209,vishuman_abdwall_set_06,False,True,False,False,True,True,False,True,False,False,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_211_reg.hdf5,211,vishuman_abdwall_set_07,False,True,False,False,True,True,False,True,False,True,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_212_reg.hdf5,212,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_213_reg.hdf5,213,vishuman_abdwall_set_07,False,True,False,False,True,True,False,True,False,True,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_214_reg.hdf5,214,vishuman_abdwall_set_12,False,False,True,True,False,False,True,False,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_215_reg.hdf5,215,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_216_reg.hdf5,216,vishuman_abdwall_set_12,False,False,True,True,False,False,True,False,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_217_reg.hdf5,217,vishuman_abdwall_set_05,False,True,False,False,True,True,False,True,False,False,True,False,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_219_reg.hdf5,219,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_220_reg.hdf5,220,vishuman_abdwall_cropped_6left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_221_reg.hdf5,221,vishuman_abdwall_cropped_6left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_222_reg.hdf5,222,vishuman_abdwall_set_12,False,False,True,True,False,False,True,False,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_223_reg.hdf5,223,vishuman_abdwall_cropped_6left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_224_reg.hdf5,224,vishuman_abdwall_cropped_6left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_225_reg.hdf5,225,vishuman_abdwall_set_12,False,False,True,True,False,False,True,False,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_226_reg.hdf5,226,vishuman_abdwall_set_05,False,True,False,False,True,True,False,True,False,False,True,False,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_228_reg.hdf5,228,vishuman_abdwall_cropped_5left153s,False,True,False,False,True,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_229_reg.hdf5,229,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_230_reg.hdf5,230,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_231_reg.hdf5,231,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_232_reg.hdf5,232,vishuman_abdwall_set_05,False,True,False,False,True,True,False,True,False,False,True,False,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_233_reg.hdf5,233,vishuman_abdwall_set_13,False,False,True,True,False,False,True,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_234_reg.hdf5,234,vishuman_abdwall_set_04,False,True,False,False,True,True,False,True,False,False,True,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_235_reg.hdf5,235,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_236_reg.hdf5,236,vishuman_abdwall_set_13,False,False,True,True,False,False,True,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_237_reg.hdf5,237,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_238_reg.hdf5,238,vishuman_abdwall_set_07,False,True,False,False,True,True,False,True,False,True,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_239_reg.hdf5,239,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_240_reg.hdf5,240,vishuman_abdwall_set_12,False,False,True,True,False,False,True,False,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_241_reg.hdf5,241,vishuman_abdwall_set_06,False,True,False,False,True,True,False,True,False,False,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_242_reg.hdf5,242,vishuman_abdwall_set_06,False,True,False,False,True,True,False,True,False,False,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_243_reg.hdf5,243,vishuman_abdwall_set_11,False,False,True,True,False,False,False,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_244_reg.hdf5,244,vishuman_abdwall_set_07,False,True,False,False,True,True,False,True,False,True,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_245_reg.hdf5,245,vishuman_abdwall_set_04,False,True,False,False,True,True,False,True,False,False,True,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_246_reg.hdf5,246,vishuman_abdwall_set_11,False,False,True,True,False,False,False,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_247_reg.hdf5,247,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_248_reg.hdf5,248,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_249_reg.hdf5,249,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_250_reg.hdf5,250,vishuman_abdwall_set_11,False,False,True,True,False,False,False,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_252_reg.hdf5,252,vishuman_abdwall_cropped_6left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_253_reg.hdf5,253,vishuman_abdwall_set_11,False,False,True,True,False,False,False,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_254_reg.hdf5,254,vishuman_abdominal_cropped,False,True,False,True,False,True,False,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_255_reg.hdf5,255,vishuman_abdwall_set_12,False,False,True,True,False,False,True,False,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_256_reg.hdf5,256,vishuman_abdwall_set_13,False,False,True,True,False,False,True,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_257_reg.hdf5,257,vishuman_abdwall_set_06,False,True,False,False,True,True,False,True,False,False,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_258_reg.hdf5,258,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_259_reg.hdf5,259,vishuman_abdwall_set_04,False,True,False,False,True,True,False,True,False,False,True,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_260_reg.hdf5,260,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_261_reg.hdf5,261,vishuman_abdwall_set_13,False,False,True,True,False,False,True,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_262_reg.hdf5,262,vishuman_abdwall_cropped_7-153s,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_263_reg.hdf5,263,vishuman_abdwall_cropped_6left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_264_reg.hdf5,264,vishuman_abdwall_set_04,False,True,False,False,True,True,False,True,False,False,True,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_266_reg.hdf5,266,vishuman_abdwall_set_13,False,False,True,True,False,False,True,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_267_reg.hdf5,267,vishuman_abdwall_cropped_7left153s,False,True,False,False,True,True,False,True,False,False,True,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_268_reg.hdf5,268,vishuman_abdwall_set_11,False,False,True,True,False,False,False,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_269_reg.hdf5,269,vishuman_abdwall_set_04,False,True,False,False,True,True,False,True,False,False,True,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_271_reg.hdf5,271,vishuman_abdwall_set_13,False,False,True,True,False,False,True,True,False,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_272_reg.hdf5,272,vishuman_abdwall_set_07,False,True,False,False,True,True,False,True,False,True,False,False,True
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_273_reg.hdf5,273,vishuman_abdwall_153_h,False,False,True,True,False,False,True,False,True,True,False,True,False
fullwave_abdominal_wall_20240716_1_500,fullwave_abdominal_wall_20240716_1_500_274_reg.hdf5,274,vishuman_abdwall_set_07,False,True,False,False,True,True,False,True,False,True,False,False,True
